text,label
第一次线下见面太合拍了，开心死我了！,Positive
我的天，这病太恶心了！,Negative
老板又把我的方案打回来了，连个理由都不给，这也太不尊重人了！,Negative
快过来看，这事太不可思议了！,Positive
你怎么能这样对我说话！真是气死我了！,Negative
这次期末总分刷新了个人新高，我是不是可以开心地给自己放个小假啊？,Positive
哎，这次考试真的让我很难过。,Negative
室友一周不洗的袜子扔在客厅，到处都是那股酸臭味，真让我恶心，想逃出这个屋子。,Negative
别再熬夜了好吗？你的身体已经快撑不住了，我真的很难过。,Negative
你为什么总是这么虚伪啊？,Negative
考试前把笔记再看一遍，保持平常心。,Neutral
今天和老朋友重聚，笑个不停，太开心了,Positive
今天下班这么早是不是赚到了？,Positive
你为什么总是把责任推给别人呢？,Negative
老是生病，好难过,Negative
你怎么能把剩饭这样乱倒，不觉得恶心吗？,Negative
今天超开心，来聚吗？,Positive
体检各项都很棒，身体倍儿棒真开心！,Positive
哈哈，今天跟朋友一起野餐，阳光和美食都太棒了！,Positive
这次期末我数学提了三十分，是不是该奖励自己一杯奶茶再刷套题呀？,Positive
快看，你的体检报告怎么突然变正常了！,Positive
为什么努力都没结果？,Negative
你是不是也觉得最近我们变得有些陌生了？,Negative
这破报告改了十遍了,Negative
你这不是在故意气我吗？,Negative
检查结果不太好，我有点难过。,Negative
今天和朋友们一起聊天笑到停不下来，真的很开心。,Positive
第一次模拟考进班级前五，好开心！,Positive
体检报告竟然一切正常，真是太意外了！,Positive
你居然一声不吭就跑到我老家去了？,Positive
血压总算正常了！,Neutral
我已经说了很多次，为什么每次都没人听我的意见啊。,Negative
看着空荡荡的房间，好难过。,Negative
刚刚查了下银行卡余额，居然多了好几千块钱，难道真的是系统出错了吧！,Positive
快看那边！着火了，赶紧打119啊！,Positive
最近体检指标都正常，心里踏实多了。,Neutral
说好十点送达的外卖硬拖到中午，还不道歉不通知，真把人当傻子吗！,Negative
整理完会议纪要后就可以下班了。,Neutral
体检结果竟然一切正常，真是出乎意料！,Positive
看到这个分数，我真的好难过。,Negative
他今天没有回复我消息。,Negative
考这么差，怎么办？,Negative
开会讨论半天领导一句话全推翻，我真是越想越火大，时间全被浪费还得加班。,Negative
你在饭桌上这样挖苦人，不恶心吗？,Negative
每天被无休止的会议折磨，真的很烦。,Negative
医生说我血压竟然恢复正常了，之前一直都偏高的啊，真是没想到！,Positive
这药还要吃吗？,Neutral
怎么又让我改需求！,Negative
这活儿安排也太恶心了吧？,Negative
你居然提前回来了啊。,Positive
今天阳光真好，心情特别舒畅。,Positive
会议几点开？,Neutral
同事怎么又在办公室吃这么臭的韭菜盒子？,Negative
今天会里大家都按流程来，挺稳的！,Neutral
大家慢慢来，遇到问题的时候先冷静一下再处理。,Neutral
今天去医院复查，病房里混着药味和霉味，还有陈汗味，闻着就想吐。,Negative
哇塞，这也太便宜了！,Positive
你突然出现在我身后，我真被吓了一跳。,Positive
下班路上突然遇到朋友请我喝奶茶，今天真是幸运爆棚，开心得像中了小奖一样！,Positive
今天一切都挺好。,Neutral
这次考试终于考完了，整个人都轻松了！,Neutral
请不要再让我一次次考试失败了，我真的很难过。,Negative
辛苦赶了一个月的方案被领导一句话否掉，突然觉得自己所有努力都白费了。,Negative
今天和闺蜜一起逛街买到了超喜欢的裙子，太开心啦！,Positive
天哪！你怎么来了！,Positive
你先把今天的会议纪要整理一下再发我。,Neutral
今天绩效这么好，要不要一起庆祝啊？,Positive
今天会议照常进行，整体还算顺利。,Neutral
这次考试又没考好，我真是笨死了！,Negative
最近身体怎么样啊？,Neutral
大家居然都记得我的生日，真的太让我开心了！,Positive
和朋友在公园里散步聊天，感觉这样的午后挺舒服的。,Neutral
今天和朋友们聚会聊天，大家都很开心，笑得停不下来。,Positive
我的分数居然比预期高这么多，老师是不是算错了？,Positive
你说话能不能注意点！,Negative
药味熏得我反胃,Negative
垃圾堆在走廊里，味道真让人受不了。,Negative
我慢慢洗着碗。,Neutral
哎呀，这种病反反复复，真的让人特别讨厌啊！,Negative
每次去医院，人多又嘈杂，真的很不舒服。,Negative
复查指标都恢复正常了，真是太开心了！,Positive
冰箱里的剩菜酸臭味扑鼻，真反胃。,Negative
别再拿你的病来吓唬人了。,Negative
你把厨房弄得一团糟，还不收拾吗？,Negative
哎呀，他竟然中了一百万的彩票！,Positive
哎，这餐馆的卫生状况怎么这么糟啊，真让人受不了！,Negative
大家一起聊天好开心啊，没想到能认识这么多有趣的人！,Positive
你赶紧看看！成绩单上怎么会有满分？,Positive
太棒了，这次考试考得真好！,Positive
怎么会突然下雨啊！,Positive
别再拖拖拉拉了，快点做事。,Negative
今天在公园里散步，阳光洒在身上，感觉挺舒服的。,Neutral
这需求改来改去，我都看得犯恶心。,Negative
终于把这道难题解出来了，心里舒坦多了！,Neutral
赶紧把报告给我看！,Negative
考试成绩出来了，居然比我想象中高好多，真的太开心了。,Positive
你突然出现在聚会上，我真的完全没想到。,Positive
你刚才当着那么多人的面拆我台，真的太过分了，我现在越想越生气。,Negative
今天把客户的需求都确认清楚了，总算能喘口气了。,Neutral
好久没聚了，见到你心情超好，要不要拉上大家一起去唱歌庆祝一下呀？,Positive
唉，每天忙成这样，却没人懂我的难过！,Negative
你快过来看看，这账单居然多出一大笔钱，赶紧给我解释清楚到底怎么回事啊！,Positive
哇，最近身体状态越来越好，真的太开心了！,Positive
我都复习到凌晨了，这次期末考试要是再考这么差，我是不是白学了？,Negative
终于搞定这个棘手的任务了，太开心啦！,Positive
这次数学考了全班第一，我是不是可以小小庆祝一下，给自己放个小假呀？,Positive
快来看，咱们的销售数据突然翻倍了！,Positive
你为什么总是在拖延？,Negative
一看到书本就烦。,Negative
真是受不了了，每天都要加班！,Negative
怎么老是排队看病，每次都得等那么久，真让人生气！,Negative
别老来烦我，我明天就要考试了！,Negative
终于弄懂了这道难题，真是太有成就感啦！,Positive
你真的把房子卖掉了？,Positive
体检报告又出错，我还得重新做一遍！,Negative
唉，怎么连朋友都慢慢疏远了我啊。,Negative
为什么我努力学习还是考不好啊？,Negative
老板今天夸我了？,Positive
老板居然当场就批准了我的方案！,Positive
最近体检报告说我胆固醇偏高，肯定是因为食堂天天做那种油腻腻的肥肉。,Negative
为什么大家都不理解我，这种感觉真的太难受了！,Negative
今天血压还算正常吧？,Neutral
每次都让我等很久。,Negative
体检结果这么好，我是不是又年轻了点？,Positive
这破卷子判错了。,Negative
开会到一半又改方案，真把人当机器啊！,Negative
今天的天气挺舒服，我慢慢走回家。,Neutral
今天的会议还算顺利，心里挺平静的。,Neutral
明天的会议是改到下午了吧？,Neutral
哇，朋友们太给力了！,Positive
一闻这药味我就想吐。,Negative
本来约好一起吃饭，他又放我鸽子了！,Negative
今天体检结果特别好，我很开心。,Positive
考完试总算能休息了！,Neutral
一想到要写这堆试卷我就恶心透了啊,Negative
辛苦熬夜改的方案又被否了，领导说没亮点，我心里真难受啊，白忙一场！,Negative
这次考试又没考好，我明明很努力，却还是对不起自己和爸妈的期望。,Negative
怎么又要考试，这题目看得我恶心。,Negative
复习了一个月，这次还是考砸了，心里特别难过。,Negative
你快别说了，等等，把刚才那句话再重复一遍，我真的没听错吗，认真点告诉我？,Positive
今天的天气真不错吧？,Neutral
为什么我努力了还是考不好啊？,Negative
每次群里问你都不理人，你到底打算让我等到什么时候，发个消息很难吗，还是我得一直猜你的意思？,Negative
哇，体检报告居然全是正常指标，我还以为自己肝功能有问题，血压也偏高呢！,Positive
医生说我的病情没有好转。,Negative
开了一天会又被领导否了方案，加班到现在还是通不过，心里真不是滋味啊！,Negative
我随便投简历，竟然当天就有回复了。,Positive
这次模拟考超常发挥，我真的挺开心的,Positive
今天翻到旧照片，突然就好想他啊。,Negative
今天团队配合超棒，工作真顺心！,Positive
病又复发了，我好难过。,Negative
老师临时改考点还不提前通知，害我复习方向全错，白白熬了一整晚，我真的很火大。,Negative
冰箱里那盒忘了的剩菜一股酸味，打开门就扑鼻，我看着就犯恶心想躲开。,Negative
今天方案一次就过，太开心啦！,Positive
每次开会都拖拖拉拉，真让人烦。,Negative
和大家一起慢慢聊着这些小事，心里竟然这么安稳舒坦啊好像时间都慢下来了呢！,Neutral
检查结果让我很难过,Negative
复习完今天的任务，合上书本准备去睡会儿觉。,Neutral
我的身体怎么还没好，真是越来越让人生气了！,Negative
一想到明天还要背那堆又臭又长的考试重点和无聊公式，我整个人都要吐了！,Negative
你怎么能当着我的面做这种事啊？,Negative
又被领导无理指责了。,Negative
天啊！这蛋糕是你做的？！,Positive
你凭什么这么说我？,Negative
天啊，这次考试我居然考了满分！,Positive
今天复习的知识都考到了，我挺开心的,Positive
没想到这次随便考考居然全班第一名。,Positive
又在会上重复那些毫无意义的废话，听的我头皮发麻真想摔门走人！,Negative
天天加班还要被甩锅，这种同事真是让人恶心透了！,Negative
这体检报告一堆问题，真让我恶心啊！,Negative
体检结果很正常。,Neutral
什么？你真的把那个限量版包包给退了？,Positive
今天体检医生说各项指标都正常，真让人高兴。,Positive
医生不是说会好转吗，怎么现在还这么疼，折腾我半个月了不让人生气吗？,Negative
哎呀，我居然考满分了！,Positive
天啊，今天的工作太顺利了，连老板都夸我表现棒极了！,Positive
你的行为怎么这么让人反感啊？,Negative
老板刚夸我了？,Positive
怎么又忘记关灯了！,Negative
今天的考试题目都是我复习过的，答题特别顺利，心情超级好。,Positive
判分也太随意了！,Negative
他总爱插话，真恶心。,Negative
考试题怎么这么难，简直气死人了！,Negative
居然考题这么难，真是气死人了！,Negative
身体还挺正常的,Neutral
这馊了的味道真恶心！,Negative
赶紧把你那件油渍麻花的脏外套脱掉扔洗衣机里去！,Negative
今天任务不算多，大家各忙各的，办公室挺安静的，我心里也很放松。,Neutral
别吵了，让我一个人静一静好吗？,Negative
哇！居然考了满分！,Positive
今天下班路上看到晚霞超美，心情一下就亮了。,Positive
你为什么每次聚会都故意说这些让人不舒服的话？,Negative
辛辛苦苦做的方案又被领导否了，心里真难受。,Negative
我明明刚把冰箱门关好，怎么一转眼它又自己弹开来，还滴答作响，这也太奇怪了吧？,Positive
等了他快一小时居然连个消息都不回，这也太不尊重人了吧！,Negative
闻到这股馊掉的剩菜味真是让人浑身不自在！,Negative
最近体检指标都正常，心里这块大石头总算落地了！,Neutral
这次考试超常发挥，拿到高分真是太开心了。,Positive
会议室的地毯发霉味道真让人反胃，这环境让我不想待下去，还要在这里加班。,Negative
快告诉我你刚刚都遇到了什么，太不可思议了！,Positive
你竟然点赞了！,Positive
最近总是咳嗽，你觉得需要去医院检查一下吗？,Neutral
别把袜子乱丢！,Negative
天哪！这次考试我竟然得了满分！,Positive
这题目出得离谱，还想我们怎么考？,Negative
天啊，老板竟然当众夸奖了我，真是太意外了！,Positive
又把我的东西乱扔！,Negative
地上这黏糊糊的东西真恶心！,Negative
复习到现在差不多了，做几道题就去睡觉，明天考试心里还挺踏实的。,Neutral
我体温怎么这么高？,Positive
这报告改了八遍领导还不满意，烦死了！,Negative
发消息给你老是被敷衍，心里挺难过的,Negative
感冒好了，超开心！,Positive
今天聊天真舒服！,Neutral
真是气得我都快忍不住了！,Negative
今天需求明确了，我按计划推进，下午再和你对一下，晚点把进度发过去。,Neutral
你觉得这次考试难度还可以吗？,Neutral
真是受够了，怎么又这么倒霉啊！,Negative
为什么我一吃就胃痛？,Negative
你怎么又迟到了？,Negative
又堵车迟到被领导骂，真是气死我了！,Negative
居然又考砸了，真是气死人！,Negative
别再一个人死撑复习了，休息一下吧,Negative
体检报告说各项指标都很正常，这下终于可以安心踏实地慢慢过日子了！,Neutral
体检中心的味道太冲，我一进去就反胃。,Negative
每天开会他都在拍马屁，说话油腻腻的，整个办公室的氛围让我越来越反感。,Negative
快看！这道题的解法竟然这么简单！,Positive
这种烂工作方式你真的认同吗？,Negative
今天晚上一起出去吃好吃的可以吗？,Positive
啊？你也在这里啊！,Positive
今天又被领导否定，突然特别想辞职。,Negative
今天加班不多，还行,Neutral
办公室一股汗味和烟味，闻着真想赶紧走。,Negative
每次吃完饭都把碗筷丢在水池里等着别人洗，真受不了这种人。,Negative
下班吃火锅真香！,Positive
今天的会议还挺顺利。,Neutral
没想到你来了,Positive
我这血糖指数也太吓人了！,Negative
你居然偷偷给我准备了生日惊喜？,Positive
别再让我看到这些恶心的考题了！,Negative
唉，怎么每天都这么不顺啊。,Negative
体检结果都在正常范围，医生让我按时作息，继续保持现在的节奏就好。,Neutral
真是受不了，这种无休止的加班！,Negative
刚刚发现我的钱包居然掉在路上了，真没想到会这样。,Positive
今天的天气真舒服，微风不燥。,Neutral
我都跟医生约好了，结果他还让我一直等。,Negative
医生说我还要继续吃药。,Negative
快把你那黏糊糊的手从我肩膀上拿开！,Negative
领导当众批评我，我心里特别难过。,Negative
这身体真气死人！,Negative
这同事老爱甩锅，真让人受不了。,Negative
哎，这种说话方式真让人受不了，太恶心了！,Negative
今天又被领导批评了,Negative
怎么又让我加班，真是太过分了！,Negative
怎么又发这种恶心的表情给我！,Negative
没想到试用期就让我带整个项目组！,Positive
你怎么也在！,Positive
体检室消毒水味儿呛得要命，我头晕恶心得直反胃，真想赶紧逃出去！,Negative
这盒外卖一股馊味，油腻腻的，掀开盖子那瞬间就想吐啊，真是恶心！,Negative
那家餐厅的菜里有根头发，我看了就一阵恶心。,Negative
今天方案一次过审，整个人都轻松爆了！,Positive
我们的团队拿下这个大单了，太开心啦！,Positive
又在会上把锅甩给我，真让人恶心！,Negative
他吃相太难看了。,Negative
发烧两天没人管？,Negative
没想到体检结果这么好，医生说我的指标全都恢复正常了，连他自己也有点意外,Positive
今天外卖又给我放错配料，真气死人！,Negative
别再提那些事了，就让我一个人安静待着，慢慢自己消化这些难过就好吧,Negative
太棒了，大家一起聚会真的很开心啊！,Positive
医生说我的身体指标全都恢复正常了，太棒了！,Positive
又在朋友圈发这种炫耀的照片，真是让人看着就反胃！,Negative
这办公室味儿真臭！,Negative
昨晚和朋友聊着聊着就吵起来了，现在心里特别难受。,Negative
哎，明明很努力了，结果考试还是没及格，真让人难过啊。,Negative
又挂科了！,Negative
今天的阳光真好，外卖也准时到啊！,Positive
今天加薪是真的吗？,Positive
又开这种无聊的会啊！,Negative
为什么老师总是挑我答题？,Negative
同事把饭盒忘在办公室里一周，打开抽屉那股酸臭味恶心得我反胃，根本待不住。,Negative
医生老让我减肥，我都烦死了,Negative
你刚刚说你今天遇到明星了？真的假的啊？,Positive
为什么我努力了还是考得这么差呢？,Negative
今天真悠闲啊！,Neutral
真是受不了，这考试题太恶心了！,Negative
怎么回事，季度目标居然提前达成了！,Positive
今天体检各项指标都正常，真是太棒了！,Positive
他讲话真的让我反感。,Negative
能不能多关心一下我，不要总是忽略我的感受好吗？,Negative
这次数学考这么高，是不是可以奖励自己一下呀？,Positive
你怎么能这么随便就把我的东西弄坏了？,Negative
他吃饭时一直吧唧嘴，真让人恶心。,Negative
我跟你说了多少遍不要乱动我东西，你怎么就是记不住啊！,Negative
我没想到今天升职了。,Positive
复习了这么久，结果考试还是好多题不会做，心里好难受。,Negative
考试前老师又临时加题，我真被气到了，这不公平。,Negative
这个周末和朋友们一起散步聊天，聊得特别轻松，整个人都平静下来了呢！,Neutral
怎么搞的！这体检报告的数据一塌糊涂，医生还让我下周复查！,Negative
唉，怎么又查出毛病了？,Negative
下班吃火锅啦！,Positive
请先坐下吧。,Neutral
你怎么又忘了带钥匙？,Negative
快来一起吃冰淇淋吧！,Positive
看到体检报告一切正常，我这悬着的心总算是能放下了！,Positive
请不要再忽略我的感受了好吗？,Negative
这次期末考发挥这么好，是不是可以开开心心给自己放个小假庆祝一下呀？,Positive
为什么总是我一个人难过？,Negative
别再推卸责任了，立刻把报告改好，今天下班前发我，不要再找借口。,Negative
你老打断我，很过分。,Negative
今天例会上领导当众表扬了我，忙碌一整周突然觉得特别值得又有干劲。,Positive
这破卷子出这么多怪题，老师在想啥呢？,Negative
什么？你居然一声不吭就给我买了去三亚的机票？,Positive
这次考试超发挥，成绩出乎意料好，我爽翻了,Positive
今天模拟考题刚好是我复习的重点，做起来顺手，分数比上次高多了。,Positive
哇塞！刚在聚会上碰到多年没见的老同学啦！,Positive
你们茶水间怎么这么脏，真的不恶心吗？,Negative
最近体检结果出来了，医生说各项指标都挺正常的。,Neutral
你做饭不洗手还直接用手抓菜盘子吗？,Negative
天天咳成这样，真恶心！,Negative
你居然记得我的生日，还悄悄拉大家一起给我办惊喜聚会，我都完全没想到啊！,Positive
赶紧去量下体温，怎么会这么高啊？,Positive
别再拿这种烂方案来了,Negative
今晚和一群老同学重聚大聊天，笑到肚子疼，感觉又回到青春，太开心了！,Positive
升职加薪的通知下来了，好激动啊！,Positive
怎么努力都考不好，我真的好难过啊！,Negative
真没想到他会在同学聚会上当众主动向我道歉，这让我有点措手不及。,Positive
太开心了！今天收到妈妈寄来的特产，好吃到爆！,Positive
别紧张，按自己的节奏慢慢复习就好。,Neutral
考试结束啦，终于可以好好放松了！,Neutral
为什么你们都有说有笑的，却没人愿意理我？,Negative
快看，竟然下雪了！,Positive
这次考试超常发挥，我现在整个人都很开心,Positive
这种题真有必要考吗？,Negative
他们出去聚会没叫我，我心里很难过。,Negative
这聚会你还一直往我身边凑，满嘴油腻笑，还不停拍我肩膀，让人恶心死了！,Negative
这个方案现在推吗？,Neutral
"早会上他突然宣布要裁员,我都愣住了。",Positive
你是不是刚刚把所有文件都删了？,Positive
体检报告上这数值怎么这么恶心？,Negative
今天新版本顺利上线还被客户点赞，我们下班去吃个好的，行不行呀？,Positive
没想到体检报告这么好！,Positive
复习得差不多了，心里挺踏实。,Neutral
你居然记得我的生日，太让我惊喜了！,Positive
又加班到深夜，领导一句谢谢都没有。,Negative
请不要再忽略我的感受了，我真的很难过。,Negative
这次考试顺利结束，我的心情很平和，准备好好放松一下。,Neutral
我在群里看到消息，就随手回了下而已。,Neutral
为什么每次都是我处理这些杂乱无章的烂摊子，真的太让人反胃了？,Negative
说好的快递今天送到，现在还没影儿，一点消息都不回，真让人火大啊。,Negative
赶紧把你那个破方案给我改好！,Negative
客户签约了，我很开心。,Positive
今天聚会太好玩了，大家笑成一团。,Positive
怎么突然停电了！,Positive
今天的天气真好，阳光晒在身上太舒服了！,Positive
为什么我的体检报告指标还是这么难看？,Negative
啊？你真的要辞职去环游世界？,Positive
这个方案我都改了三遍了还要改！,Negative
你也在这儿！,Positive
身体怎么又垮了啊！,Negative
这会议室太脏了。,Negative
这点小感冒用休息就行吗？,Neutral
请多注意休息，别让自己的健康状况一直这么糟糕下去。,Negative
绩效被打低，我好难过。,Negative
考了高分，快庆祝！,Positive
你迟到了也不提前说一声，让我在这儿干等这么久！,Negative
今天运气特别好,Positive
项目黄了，真难受。,Negative
怎么会突然让我们加班啊？,Positive
体检结果这么好，是不是可以放肆吃辣？,Positive
这药味臭到反胃，真的难闻得要命！,Negative
今晚把数学基础题过一遍，明天再做真题和错题整理，这样复习节奏可以吗？,Neutral
你怎么能把发臭的剩菜随手倒在客厅地毯上，还装作一点都不恶心吗？,Negative
明天应该是个普通的工作日吧？,Neutral
这病房味道太熏人了，真让人作呕！,Negative
什么，居然是你？,Positive
为什么每次开会都有人拖拖拉拉，真的很烦吗？,Negative
明天见面你会开心吗？,Positive
这病老反复，我真生气。,Negative
唉，怎么最近什么事都不顺心啊。,Negative
考试结束了，我觉得还挺平稳的。,Neutral
看到成绩单的那一刻，我难过得说不出话来。,Negative
身体状况还挺稳定的，真的没什么特别要担心的啊。,Neutral
总算把事情都理顺了！,Neutral
加班汇报被否了，我心里特别难受。,Negative
这次考试发挥稳定，心里真踏实啊！,Neutral
为什么大家都不愿意理我，我真的好难过啊！,Negative
身体老不好，好难过,Negative
这药吃了之后一点没好转，反而更严重了，医生太不负责了，气死我了！,Negative
升职啦，太开心了！,Positive
天哪，你竟然会这个！,Positive
赶紧去医院复查，别再敷衍我病情了！,Negative
你又把好好说的话当耳边风，还一直迟到不道歉，你到底把我当什么了？,Negative
他竟然真的来了。,Positive
刚才楼下突然停电了。,Positive
厨房垃圾桶一打开，全是发霉的剩饭和酸臭的汤味，真让我反胃想吐。,Negative
什么？你居然就是那个一直帮我、却从不留名的网友？,Positive
你们到底有没有认真听我说话，为什么每次都这样？,Negative
提案又被驳回了，我心里真的非常难过。,Negative
这次考试又没考好，心里难受极了。,Negative
别再为没考好难过了，先休息一下吧。,Negative
你凭什么把别人的功劳都算在自己头上，这也太不讲理了吧？,Negative
考完试后总算能好好休息一下了。,Neutral
这题真恶心啊！,Negative
没想到体检全是红字。,Positive
先把手机放下，深呼吸一下，慢慢来。,Neutral
你怎么能这么恶心？,Negative
体检报告说一切正常，真的假的？,Positive
啊？你竟然瞒着我干了这么件大事！,Positive
又要考试！看到这些复习资料就恶心！,Negative
为什么你最近总避着我，是我做错了吗？,Negative
我跟他确认了三遍需求，结果交付的时候还是错的，太气人了！,Negative
今天竟然在路上捡到了一百块钱，运气也太好了吧！,Positive
这次考试稳了，我挺开心。,Positive
又被临时加班气死我了！,Negative
这种汇报真是浪费时间。,Negative
唉，医生说我的身体状况变差了，真让人难过。,Negative
等会儿一起去楼下走走聊天怎么样？,Neutral
你就这么敷衍工作吗？,Negative
医生老说是小毛病不当回事，我难受成这样真是被气到了，感觉根本没人把我的痛放在心上。,Negative
今天的体检结果总算正常！,Neutral
考试考得这么顺利，是不是要请客啊？,Positive
你怎么会突然出现在我家门口呀，难道刚才的航班提前了很长一段时间吗？,Positive
项目签下来了！,Positive
方案又被否了，我很难过。,Negative
今天这么开心，要不要和大家聚一下？,Positive
刚刚看到他居然主动打招呼了。,Positive
唉，怎么又是一个人吃饭啊！,Negative
天哪！我测的血糖怎么突然这么高？,Positive
这次考试我居然过了？,Positive
按时吃药，别紧张。,Neutral
原来考试认真复习后也能这么安心啊。,Neutral
我刚刚在路上碰到了多年未见的好友。,Positive
看见他那副嘴脸我就恶心！,Negative
加薪啦，太开心！,Positive
你今天是不是很开心啊？,Positive
刚拿到体检报告，结果说我心脏有问题，这也太让人惊讶了！,Positive
同事又在办公室抽烟，真烦人。,Negative
怎么就是考不好呢？,Negative
今天下班路上捡到钱包还被失主请喝奶茶，真是太幸运太开心了啊呢！,Positive
别再提考试的事了，烦死了！,Negative
为什么我这次又考砸了？,Negative
领导刚刚表扬了我的方案，还让我负责新项目，真的好有成就感啊。,Positive
最近体检结果特别好，医生说我状态棒极了，整个人都轻松开心多了呢。,Positive
我只是随手一按，电饭煲竟然自己开始清洗了，我都不知道还有这功能呢！,Positive
最近的体检报告应该没什么大问题吧，我的身体一直挺好的。,Neutral
医生老让我排队复查，我都要气死了,Negative
方案一次就过了，真开心。,Positive
看到同事又在推卸责任，真让人反感。,Negative
我的体检报告全都正常，身体特别棒！,Positive
整理旧物时看到了奶奶的照片，眼眶一下就湿了。,Negative
你非得这么敷衍吗？,Negative
为什么我努力了这么久，还是得不到一点认可呢？,Negative
收拾旧物时翻到以前的照片，突然就哭了出来，怎么也停不下来。,Negative
总算忙完可以休息了。,Neutral
这伤口渗出的味道又腥又臭，还黏糊糊的，正常吗，我都快被恶心坏了？,Negative
又被放鸽子，真火大,Negative
你又无视消息半天了，拿我当空气吗？,Negative
每次考前熬夜背书，我都觉得特别恶心,Negative
今天下班回家，发现没人等我，心里突然很难过。,Negative
他说话老阴阳怪气的，听着真生气啊,Negative
快递员连个电话都不打就直接给我扔快递柜了，真是气死我了！,Negative
你怎么能在这么多人面前说我坏话？,Negative
每次开会总有人推卸责任，真让人受不了。,Negative
这次模拟考进步了好多，我感觉复习方法终于找对了，心里挺开心的呢。,Positive
你怎么又迟到！,Negative
别丢下我一个人。,Negative
我只是随便刷了一下手机，竟然发现中了五百块红包，太意外了，真的没想到啊！,Positive
怎么突然收到这么多任务啊？,Positive
这道题怎么又做错了！,Negative
别再考试前临时抱佛脚了，给我认真复习！,Negative
今天下班路上买到了喜欢的蛋糕。,Positive
复习一整天结果考砸了,Negative
你居然主动邀请我参加聚会，真的让我很意外。,Positive
老师老是讲得太快，我根本跟不上。,Negative
这垃圾桶也太久没清了吧，一股酸臭味，真让人反胃，头都晕了，受不了！,Negative
终于考完啦，太开心了！,Positive
唉，朋友们都慢慢变得疏远了，真的让我很难过啊。,Negative
泡一杯热茶坐在窗边慢慢品，真是舒服啊！,Neutral
你怎么每次见面都当着大家挖鼻孔抠指甲，一点自觉都没有吗，真的不觉得恶心？,Negative
排队半天被人插队，我气得不行了。,Negative
他没有回我消息，我有点难过。,Negative
加班到这么晚领导一句谢谢都没有，还怪我效率低，我真是越想越生气,Negative
真是受不了这种没素质的人啊！,Negative
都不回我消息！,Negative
今天忙完家务坐下喝口茶，真安稳啊！,Neutral
考试一定要拿满分！,Positive
我居然满分了。,Positive
你居然会做饭啊！,Positive
药的味道让我反胃，现在看到药就想吐。,Negative
又头疼了，太气人！,Negative
这次又没及格。,Negative
这次考试又没及格，我真的很难过啊,Negative
开会时他把责任全推给我，我很生气。,Negative
他这态度也太气人了吧！,Negative
办公室好臭啊！,Negative
你居然记得我生日啊。,Positive
我这体检指标都正常，是不是就说明身体挺健康的啊？,Positive
我居然把这道超纲的题做对了？,Positive
怎么能这样对我说话，真是太让人生气了啊！,Negative
唉，最近身体一直不舒服，真让人沮丧啊！,Negative
我居然在菜市场碰到了十几年没见的老同学！,Positive
我们聊得还挺愉快的。,Neutral
今天下班早，真是赚到了一整晚的自由时间！,Positive
今天进展顺利！,Neutral
最近体检报告一切正常，我这下就放心了。,Positive
把今天的邮件都处理完了，很准时。,Neutral
没想到我努力了这么久，最后还是被领导否定了，真让人心酸啊。,Negative
今天又被领导否定方案，心里特别难受,Negative
今天的工作按部就班，没什么特别的事。,Neutral
哎，今天又是平平淡淡的一天，生活就是这样啊。,Neutral
这垃圾桶几天没倒，满屋子一股酸臭味，油腻得发黏，真让人受不了！,Negative
天啊，老板居然同意了！,Positive
医生说我这次的体检指标基本正常，回去继续保持就好。,Neutral
你刚才说的是真的吗？我是不是听错了？,Positive
今天下班路上突然看到晚霞，心情一下子就亮了，好像整天的疲惫都被治愈了。,Positive
考试终于结束了，心里一下子安静下来。,Neutral
发消息她总是敷衍回复，我有点难过,Negative
今天又被堵在路上，真烦人。,Negative
这么久没一起出来玩了，今天大家都在，要不要拍几张合照留个纪念啊？,Positive
我的病是不是好不了了？,Negative
等了两个多小时还没排上号，这医院的效率也太差劲了，真是气人！,Negative
这体检结果真气人！,Negative
今天天气这么好，下班要不要一起去公园野餐顺便拍点照片留作纪念啊？,Positive
复习了很久还是没及格，我心里挺难受。,Negative
忙了一整天终于把家里收拾干净了，坐在沙发上慢慢喝口水真舒服啊！,Neutral
会议结束了，大家都挺安静。,Neutral
居然忘记带钥匙了,Positive
冰箱里那盒酸掉的牛奶一打开就一股馊味，真让人反胃，连厨房都臭了。,Negative
我的天，考题居然和我昨天复习的一模一样！,Positive
血糖居然降下来了！,Positive
哎呀，我昨天竟然查出了高血压！,Positive
一个人下班回家推开门，屋里黑漆漆的，连说话的人都没有，突然特别难过。,Negative
你真的要辞职了吗？,Positive
怎么又发烧了？,Negative
你刚说的是真的吗？,Positive
你说话让我很不舒服。,Negative
方案被打回三遍了，这活儿根本没法干！,Negative
最近体检报告出来了，各项指标都挺正常的，心里踏实了。,Neutral
今天下班路上买到打折草莓，我边走边吃，心里乐开了花，整天的疲惫都散了。,Positive
大家都在群里聊我却没人理我，好难过！,Negative
别再跟我提考试的事了，烦死了！,Negative
这次考试考得太开心了,Positive
别再为考试难过了。,Negative
今天下班后发现手机丢了，真的很难过。,Negative
周末要不要一起聚餐庆祝你升职啊？,Positive
今天下班路上看到晚霞特别美，一整天的疲惫一下子都没了，心情好到想哼歌回家。,Positive
别再打断我说话了，好吗？,Negative
和大家聊天的时候，心情真是很平和啊。,Neutral
体检报告居然说我血压偏高，我愣住了。,Positive
